r	run	AdjMI	AdjRand	NVI	Vmeas	Fowlkes	NMI	varK
0.0	31	0.5093027515651061	0.242540894940251	0.3381002442675162	0.5330700765987213	0.4304551644182276	0.5330700765987213	3.3333333333333335
0.0	32	0.5748997557008658	0.34823584734679086	0.2665751364264141	0.5896975145018335	0.5244943656729227	0.5896975145018335	2.0
0.0	33	0.5359254094142156	0.2772054660515851	0.30958356671060044	0.5549433375849849	0.46314915112500044	0.5549433375849848	2.6666666666666665
0.0	34	0.5573893370744892	0.32001531763275975	0.29224310021630867	0.5758521244736716	0.5048609861978001	0.5758521244736716	2.6666666666666665
0.0	35	0.5188998566739763	0.2637608693822235	0.32810857317508546	0.5426235792715982	0.45113298352824005	0.5426235792715982	3.3333333333333335
0.0	36	0.5154367687905775	0.2528403396448249	0.3290701773044088	0.5370425121295138	0.43946028106192675	0.5370425121295137	3.0
0.0	37	0.5342185210531132	0.27116436264361127	0.31941895247252294	0.5569243330287751	0.46049327073279456	0.5569243330287751	3.3333333333333335
0.0	38	0.5116014836021152	0.26025542023543347	0.3309349574973626	0.5334650014245541	0.44698520127618974	0.5334650014245541	3.0
0.0	39	0.5796608197394193	0.3410253992048168	0.27224673226553736	0.5956040328949854	0.5228948934563297	0.5956040328949854	2.3333333333333335
0.0	40	0.5485948831152492	0.3000684008288571	0.3039998039473793	0.5690200551164175	0.48792997435916224	0.5690200551164175	3.0
0.0	41	0.533393656397522	0.27141142627258297	0.31870982330732234	0.5562833372541911	0.45937769567891057	0.556283337254191	3.3333333333333335
0.0	42	0.5443754410553304	0.297594825483691	0.30245468942591225	0.5632110309773146	0.4833191729956284	0.5632110309773147	2.6666666666666665
0.0	43	0.5279231977120222	0.2660742360141158	0.3214450280361493	0.5488723906332171	0.454729024711666	0.5488723906332171	3.0
0.0	44	0.5388997539816449	0.2928163462311962	0.31015210044513586	0.5598230908804577	0.48000519207991493	0.5598230908804576	3.0
0.0	45	0.5728116225621277	0.32775634484074634	0.2779151948718923	0.5889057665647862	0.5109839139764143	0.5889057665647862	2.3333333333333335
0.0	46	0.5299856815145931	0.30598032020848	0.3098578338211029	0.549663444487331	0.4901498495772974	0.549663444487331	2.6666666666666665
0.0	47	0.5075802249430523	0.26853399034223674	0.32766125432592574	0.5278473814036619	0.4533604873982655	0.5278473814036619	2.6666666666666665
0.0	48	0.5056719054545296	0.25784061006390635	0.3331917819761499	0.5280346233557907	0.4433042024322432	0.5280346233557905	3.0
0.0	49	0.5435111951177294	0.29146239677784636	0.30375918906105576	0.5622980814808742	0.4775257045712901	0.5622980814808742	2.6666666666666665
0.0	50	0.5639697737960101	0.30454058194236094	0.29009829628218764	0.5819160058487504	0.491211702453517	0.5819160058487503	2.6666666666666665
0.0	51	0.506958892953925	0.2700290337624045	0.33007901323365246	0.529520879419954	0.4546716886516311	0.529520879419954	3.0
0.0	52	0.5282938148887998	0.2811988060181509	0.31647349872993996	0.5498477447523957	0.46738850262271203	0.5498477447523958	3.0
0.0	53	0.5533205779545296	0.3029065305169019	0.29616064941180925	0.5717994518468918	0.48825871060290216	0.5717994518468918	2.6666666666666665
0.0	54	0.5252237268792658	0.2732679558241997	0.3157816425945588	0.5447737321221501	0.45821063367639964	0.54477373212215	2.6666666666666665
0.0	55	0.5489471116088642	0.2880151840193543	0.2997766617694839	0.5675283806758035	0.47336470313002876	0.5675283806758036	2.6666666666666665
0.0	56	0.5616390577377021	0.32945869228795815	0.28406798619077794	0.5782554037461628	0.5114582171353025	0.5782554037461628	2.3333333333333335
0.0	57	0.5267582574698063	0.2704658253096522	0.31526140705933703	0.5461840168676463	0.455567707640068	0.5461840168676463	2.6666666666666665
0.0	58	0.5495987425391166	0.31711499391832904	0.29056462690365115	0.5667934450897123	0.49794807541492586	0.5667934450897122	2.3333333333333335
0.0	59	0.5759585503185325	0.32964027351104946	0.2736495276117467	0.5921618265809037	0.510690414020177	0.5921618265809037	2.3333333333333335
0.0	60	0.5172966513857256	0.2653451398671765	0.3244933414509303	0.5392887408893854	0.4510517285048667	0.5392887408893853	3.0
0.0	61	0.5306534361909988	0.29644877347029763	0.30704498588593054	0.5505885153416892	0.4787776848230662	0.5505885153416892	2.6666666666666665
0.0	62	0.5617767251896018	0.3166965461911035	0.28233925555051903	0.5786005054572937	0.4976255723337078	0.5786005054572937	2.3333333333333335
0.0	63	0.5398984923360254	0.28210009602664576	0.31098339353162086	0.5605489845647227	0.46949061424849586	0.5605489845647228	3.0
0.0	64	0.5238510134102046	0.2687171838310138	0.32095107867234623	0.5454271202287149	0.4553635265469643	0.5454271202287149	3.0
0.0	65	0.5555538384367518	0.2896042762075519	0.2998762835379698	0.5756135009886988	0.47754823348617026	0.5756135009886988	3.0
0.0	66	0.508289720662304	0.2735264490804291	0.33111553053683535	0.5305267239412403	0.4595127167622487	0.5305267239412402	3.0
0.0	67	0.5653231740555826	0.32555012772823017	0.2855218321977638	0.5836094908125166	0.5089155313817629	0.5836094908125165	2.6666666666666665
0.0	68	0.5250348850145575	0.25667774153479495	0.32184994073622414	0.5463235720701727	0.44329411801183644	0.5463235720701728	3.0
0.0	69	0.5533995325574645	0.30628377042835814	0.29292890805395194	0.5723145138568768	0.48961806838389005	0.5723145138568767	2.6666666666666665
0.0	70	0.5844837804507071	0.33667841338164567	0.2698463769897936	0.6001664164027806	0.5192236509993878	0.6001664164027806	2.3333333333333335
0.0	71	0.5540404327480991	0.29722957190658866	0.2948433353237127	0.572628347882949	0.4819843765109823	0.572628347882949	2.6666666666666665
0.0	72	0.5212856840484963	0.25638610033395126	0.32851908289583026	0.5446071425832651	0.44450272011203834	0.5446071425832651	3.3333333333333335
0.0	73	0.5512451705802951	0.3137815879978069	0.2945769290071951	0.5702182056275543	0.49738378490983515	0.5702182056275543	2.6666666666666665
0.0	74	0.5242978681254054	0.2580271591635743	0.3207477125412176	0.5458021225223609	0.44353844509188267	0.5458021225223609	3.0
0.0	75	0.5411031776237346	0.2950724579368432	0.3086004232293416	0.5619625660298069	0.4826032279141932	0.5619625660298068	3.0
0.0	76	0.5596662228216172	0.30760851896725366	0.2965788269765279	0.579559573245644	0.4956949050600903	0.579559573245644	3.0
0.0	77	0.543072973177768	0.293263451217488	0.30661180483496736	0.5639346295001755	0.48072323247319015	0.5639346295001755	3.0
0.0	78	0.5641329583050552	0.3222891217411303	0.2829711541989506	0.5829688522697144	0.5041141694947603	0.5829688522697143	2.6666666666666665
0.0	79	0.5455570078836328	0.2845658488017935	0.30777039317378724	0.5659159762470974	0.47317743179826044	0.5659159762470974	3.0
0.0	80	0.5670107454825793	0.313728435112593	0.2867926561371736	0.5849953332384624	0.49962439975757295	0.5849953332384624	2.6666666666666665
0.0	81	0.5802486824234655	0.3358142126524845	0.2727362764925127	0.5961036075713748	0.5188422244560984	0.5961036075713748	2.3333333333333335
0.0	82	0.5375963798173433	0.2924222787082342	0.31127826815170356	0.5584877273574818	0.47911868249484774	0.5584877273574818	3.0
0.0	83	0.5682917753023792	0.3186758819208108	0.28510623450510797	0.5863076449982715	0.5037586850865883	0.5863076449982716	2.6666666666666665
0.0	84	0.5955299894965058	0.3660945007221671	0.2549241732521753	0.6094827252560829	0.5426500375861528	0.6094827252560829	2.0
0.0	85	0.5513972525610001	0.3069721311120763	0.29630832569073234	0.570063189208663	0.49116993251086094	0.570063189208663	2.6666666666666665
0.0	86	0.5482948679219432	0.29182485827536453	0.3004372312031667	0.5668863834887776	0.4776506032124079	0.5668863834887776	2.6666666666666665
0.0	87	0.5375361019816564	0.29666369372047696	0.29978352727592933	0.5575265938897964	0.4778847977791877	0.5575265938897963	2.6666666666666665
0.0	88	0.5266481305448587	0.2569401140025788	0.3250758028658226	0.549710549074482	0.4456352238078897	0.5497105490744819	3.3333333333333335
0.0	89	0.6035185785114509	0.36646527770910997	0.2555270773358367	0.6186537105376172	0.5460901185243747	0.6186537105376172	2.3333333333333335
0.0	90	0.5194930817536118	0.2792144708009432	0.3178146259088955	0.5394634760296282	0.4631029067342859	0.5394634760296282	2.6666666666666665
0.0	91	0.5546042122471565	0.2939504423410203	0.3016808256327988	0.5745240599135839	0.48301675348027273	0.5745240599135839	3.0
0.0	92	0.5555013477373495	0.2958766824633482	0.29441619138419467	0.5739386921926435	0.48081763487969814	0.5739386921926436	2.6666666666666665
0.0	93	0.5279277221847252	0.27628492806619015	0.31816542675710446	0.5493151627773784	0.46329023101088807	0.5493151627773784	3.0
0.0	94	0.5269733511120724	0.26177712800519815	0.32611863814525927	0.5498148909216162	0.4518073872634398	0.5498148909216162	3.3333333333333335
0.0	95	0.515884454554971	0.3049584125182022	0.3097507151949292	0.5347378159328726	0.4850111227909589	0.5347378159328726	2.3333333333333335
0.0	96	0.5246171565408483	0.26677299362542967	0.3221475841161095	0.5458948823084896	0.4540629206630234	0.5458948823084896	3.0
0.0	97	0.5469308687880524	0.3100098199020004	0.29725119411259265	0.5661236131497906	0.4935717925679098	0.5661236131497908	2.6666666666666665
0.0	98	0.540503884414755	0.2782271713882177	0.30417079455601365	0.5595830010905745	0.46233193205169265	0.5595830010905744	2.6666666666666665
0.0	99	0.5507936291250247	0.30501254760513097	0.2964097477179602	0.5695779033769427	0.489475032405114	0.5695779033769427	2.6666666666666665
0.1	0	0.5483090077408457	0.3068709308558749	0.29398886474261215	0.5653091168714539	0.48985389267285484	0.5653091168714539	2.3333333333333335
0.1	1	0.5464037990151515	0.32547550127549335	0.29310756118975134	0.5636752133701625	0.5066876831535397	0.5636752133701626	2.3333333333333335
0.1	2	0.5817069212205451	0.33560173993901277	0.2707274572028841	0.5976149752703661	0.5174583680990332	0.597614975270366	2.3333333333333335
0.1	3	0.5668121607121921	0.33138130945281413	0.2710568354975416	0.5819167447929366	0.5079639438319791	0.5819167447929366	2.0
0.1	4	0.5402645247073508	0.3064651219762503	0.29756834680635086	0.5577710442532212	0.48840766395946106	0.5577710442532212	2.3333333333333335
0.1	5	0.5798325319778267	0.348400085812829	0.27120913175951733	0.5958461979175458	0.5289301497815089	0.5958461979175458	2.3333333333333335
0.1	6	0.5637266228354836	0.3267256368047705	0.28148398097188054	0.5804516157955263	0.5080774371048381	0.5804516157955263	2.3333333333333335
0.1	7	0.5858358834800922	0.3720278579700217	0.25903763316157447	0.6003436491798729	0.5466838007075089	0.6003436491798729	2.0
0.1	8	0.5726928796718743	0.3171447903022061	0.28244526136356907	0.5904931428512239	0.5024099185442381	0.5904931428512238	2.6666666666666665
0.1	9	0.5354520872902023	0.3099799686638504	0.2999577914164663	0.5532082557641237	0.49137082892150696	0.5532082557641237	2.3333333333333335
0.1	10	0.569156963331053	0.33917936895937256	0.28183168262616837	0.5874321641916572	0.5215222853406948	0.5874321641916572	2.6666666666666665
0.1	11	0.6158078918374349	0.3796998323314113	0.24172206443158223	0.6290980461465023	0.5552176750308536	0.6290980461465023	2.0
0.1	12	0.5516326126564846	0.30713091579798424	0.2934888361987423	0.5707298379121976	0.49026190056625335	0.5707298379121976	2.6666666666666665
0.1	13	0.5834662453351137	0.36068749681364204	0.26687980335725536	0.5995900236463235	0.5393458908471722	0.5995900236463234	2.3333333333333335
0.1	14	0.5447415109321415	0.302320241209241	0.29967379693992696	0.5638948642247065	0.4863471353370177	0.5638948642247065	2.6666666666666665
0.1	15	0.5340388732614416	0.2776732431028134	0.31528485246322363	0.5549679780166413	0.4656103552493779	0.5549679780166413	3.0
0.1	16	0.5409493916367027	0.316026108994956	0.29723348732059496	0.5584132740487012	0.4980437676440287	0.5584132740487013	2.3333333333333335
0.1	17	0.5660872701110989	0.3888015314145074	0.27257071651864945	0.5835147394922185	0.5617100740443536	0.5835147394922185	2.3333333333333335
0.1	18	0.5350486909019077	0.2887834091087181	0.3072499767657286	0.5544617893931049	0.47322102421078255	0.554461789393105	2.6666666666666665
0.1	19	0.5722983162574401	0.3345375507408915	0.27686990237479453	0.5885419645429028	0.5162694495552882	0.5885419645429029	2.3333333333333335
0.1	20	0.5637148854465809	0.33020446556760236	0.2814401409559574	0.5803745231493398	0.5108929004341211	0.5803745231493397	2.3333333333333335
0.1	21	0.6003995457023426	0.3617853984345094	0.2575919312860963	0.6156851708095187	0.5421067110244538	0.6156851708095187	2.3333333333333335
0.1	22	0.6118462136300111	0.38714978307459097	0.24335567018786208	0.6253910687378735	0.5616757070503131	0.6253910687378736	2.0
0.1	23	0.5974080182669256	0.36422722678944947	0.25370469556823977	0.611315400495184	0.5409613379159697	0.6113154004951841	2.0
0.1	24	0.5309306205555968	0.2865649621904347	0.31113232169426436	0.5503208969484671	0.47135156703880754	0.5503208969484671	2.6666666666666665
0.1	25	0.5694187555250989	0.33446903475312567	0.2790028061294543	0.5857559471744914	0.5166128885331033	0.5857559471744914	2.3333333333333335
0.1	26	0.5772158877146961	0.34876617674815563	0.2696871278443861	0.5937229809539295	0.5268569362668741	0.5937229809539295	2.3333333333333335
0.1	27	0.5175484615916757	0.2957674588180704	0.3131673544798141	0.5357977559715323	0.47806051596572857	0.5357977559715323	2.3333333333333335
0.1	28	0.5377762624625678	0.28879646174200146	0.30598089843337156	0.5569980159145195	0.4735278955300213	0.5569980159145195	2.6666666666666665
0.1	29	0.5526125423909619	0.3304657264082028	0.2874863825478164	0.5698897810512827	0.5108391383639562	0.5698897810512827	2.3333333333333335
0.1	30	0.5468659082425167	0.2925174492782628	0.2996149546174708	0.5657670777610077	0.47724700720104357	0.5657670777610077	2.6666666666666665
0.1	31	0.5152495072454645	0.3145765519526235	0.31943411897296387	0.5380383790905895	0.4968673665706918	0.5380383790905895	3.0
0.1	32	0.6037926128992389	0.4319328378326338	0.23887722315566226	0.6163553962182087	0.5958375685991032	0.6163553962182087	1.6666666666666667
0.1	33	0.4834335913094512	0.23939139090745803	0.3483222457266683	0.5067895107278249	0.4236062257815943	0.5067895107278249	3.0
0.1	34	0.5990369717083546	0.36974019874951114	0.25250728804908634	0.6128780457870298	0.5458271698355142	0.6128780457870298	2.0
0.1	35	0.5193358283381023	0.27522800082023147	0.3248227492634799	0.5409918626704733	0.46273205547438667	0.5409918626704733	3.0
0.1	36	0.5248500696651822	0.2822057507216059	0.31974064389507273	0.5463911306607212	0.46879777618070073	0.5463911306607212	3.0
0.1	37	0.5252614673230669	0.27754863683385056	0.3145887620150675	0.5449361557120074	0.461852354037952	0.5449361557120075	2.6666666666666665
0.1	38	0.5931775387430256	0.36871837118983164	0.2554363018054412	0.6073246673285648	0.5443965425031164	0.6073246673285648	2.0
0.1	39	0.5748634789013845	0.3437032931138584	0.2737049408619456	0.5911981679698307	0.5241155165155056	0.5911981679698307	2.3333333333333335
0.1	40	0.5512520793192206	0.307002178692851	0.2973415967931871	0.5698481334236093	0.49243373824483533	0.5698481334236093	2.6666666666666665
0.1	41	0.5695676171208505	0.3401035483445456	0.27705929157941644	0.5860808236745148	0.5203255135439376	0.5860808236745146	2.3333333333333335
0.1	42	0.5749425199798232	0.31260223936585274	0.2823434814962042	0.5924889794185533	0.49918778522420293	0.5924889794185533	2.6666666666666665
0.1	43	0.5444649868554094	0.3112580242406664	0.3021001133302605	0.5651804836109325	0.4964490475239844	0.5651804836109325	3.0
0.1	44	0.5764527533657223	0.3384345813703612	0.27377510595813187	0.5925895648731567	0.5198404313576177	0.5925895648731568	2.3333333333333335
0.1	45	0.5454606269120291	0.3214969892611748	0.29391029030240023	0.5627493679447507	0.5028955199768235	0.5627493679447507	2.3333333333333335
0.1	46	0.5546011889063627	0.3148825457183599	0.29489203091032756	0.5730929222925629	0.5004895562530424	0.5730929222925629	2.6666666666666665
0.1	47	0.534232528798366	0.331593616565115	0.2930223519849873	0.5503800440717981	0.509317991621163	0.5503800440717982	2.0
0.1	48	0.5633766751950416	0.35375632134261964	0.27482305790304223	0.5784677023920728	0.5304474512308978	0.5784677023920728	2.0
0.1	49	0.5642152629756371	0.31673026945357996	0.28325020595574957	0.5806605824569397	0.4995591948239823	0.5806605824569397	2.3333333333333335
0.1	50	0.5300781179604448	0.30063738432407927	0.31050620185241606	0.5496874203748303	0.48539779509266473	0.5496874203748303	2.6666666666666665
0.1	51	0.5496806224880342	0.33807861397643985	0.2890701545985143	0.5670290158197409	0.5175829228277042	0.5670290158197409	2.3333333333333335
0.1	52	0.5614934481306751	0.33296095250750096	0.27709472912858407	0.576562463942304	0.511364099281183	0.576562463942304	2.0
0.1	53	0.5567122361775723	0.3352500504183493	0.27991562823430777	0.5719612841505537	0.5134103514146682	0.5719612841505537	2.0
0.1	54	0.5223846951498479	0.26572461364770833	0.3187120297361834	0.5419363357622183	0.4509610155690793	0.5419363357622184	2.6666666666666665
0.1	55	0.5346096740452916	0.2821229844951511	0.3099852021381342	0.5537282728376869	0.4679196206030185	0.5537282728376868	2.6666666666666665
0.1	56	0.5745011990808987	0.3371927787179627	0.27562193896813647	0.5906324154367616	0.5189696338865128	0.5906324154367616	2.3333333333333335
0.1	57	0.5792321765683154	0.35012563493585486	0.26551588984168933	0.5937246648256982	0.5276477807523674	0.5937246648256982	2.0
0.1	58	0.555289639698685	0.32687063431045926	0.2849944793074386	0.5724340413110147	0.5059251317879512	0.5724340413110147	2.3333333333333335
0.1	59	0.5650378823456353	0.3153324683373352	0.2823083363955694	0.5814916017274557	0.49777323307767185	0.5814916017274557	2.3333333333333335
0.1	60	0.5644314401355389	0.2996848795598996	0.2888639248298695	0.5824535449466225	0.4850732900068177	0.5824535449466225	2.6666666666666665
0.1	61	0.5859698673884737	0.3376338029096934	0.26642870166881066	0.6018240904687253	0.5174217640316063	0.6018240904687253	2.3333333333333335
0.1	62	0.5422442620080008	0.2894149758527091	0.30886725475293747	0.5628993511599222	0.47729522778179634	0.5628993511599222	3.0
0.1	63	0.5503717079602772	0.3047298504298119	0.29830412501346043	0.5689623501099853	0.49047068662565907	0.5689623501099852	2.6666666666666665
0.1	64	0.5720337716295518	0.3350882840940046	0.2760274587806564	0.5884020456315912	0.5159205427628203	0.5884020456315913	2.3333333333333335
0.1	65	0.5479853075267401	0.3169293523732838	0.2932720169071321	0.5650977020786855	0.49931095105693774	0.5650977020786855	2.3333333333333335
0.1	66	0.5513037194999462	0.29764006902206996	0.3019001267220033	0.5716799216455591	0.4854938965326262	0.5716799216455591	3.0
0.1	67	0.5504882755646556	0.32773708475868435	0.28771691419673195	0.5678853325357277	0.506824403146695	0.5678853325357277	2.3333333333333335
0.1	68	0.559263531771608	0.3161621861875059	0.2910548385850791	0.5776314011621231	0.500799105512274	0.5776314011621231	2.6666666666666665
0.1	69	0.5092178965841344	0.3036933666400147	0.3181881401191563	0.527800037938971	0.4856546191951721	0.527800037938971	2.3333333333333335
0.1	70	0.5068217634745331	0.2569154510501646	0.33494521258219806	0.5288237540743854	0.44403815919654205	0.5288237540743854	3.0
0.1	71	0.5793775280172164	0.374006981419992	0.2673801532651234	0.595899655798841	0.5501786990021089	0.595899655798841	2.3333333333333335
0.1	72	0.5472741076163434	0.34054585689697564	0.2858185005437688	0.5628477162040404	0.5184369764151742	0.5628477162040404	2.0
0.1	73	0.5828215737322677	0.34215356529848895	0.27015707252910226	0.5986358891840788	0.5237231683087057	0.5986358891840788	2.3333333333333335
0.1	74	0.5540012391257705	0.31759784289622905	0.28772819795228394	0.5710889405229176	0.4988396648278315	0.5710889405229176	2.3333333333333335
0.1	75	0.5502070221589381	0.2940084557076026	0.2977381270085891	0.5688925026565335	0.4787965104711769	0.5688925026565333	2.6666666666666665
0.1	76	0.5391522675935262	0.32023023261982436	0.30161375655131173	0.5587094627884408	0.5029078602791853	0.5587094627884408	2.6666666666666665
0.1	77	0.5769083119446872	0.37857333255316516	0.26338831280316904	0.5918204983680014	0.5515477981324169	0.5918204983680014	2.0
0.1	78	0.5543115832919796	0.33158629460537625	0.29152523935559554	0.5731999208986843	0.5138390917835057	0.5731999208986843	2.6666666666666665
0.1	79	0.5621852271115818	0.3230768975402149	0.286996203401304	0.580729407076147	0.5064011265824458	0.5807294070761468	2.6666666666666665
0.1	80	0.5905099607154914	0.37685339686196145	0.2620583674764577	0.6063276191183897	0.5539210209601976	0.6063276191183897	2.3333333333333335
0.1	81	0.5329358446805897	0.28634284933934206	0.307954292521135	0.5525220584124564	0.4702454816167084	0.5525220584124564	2.6666666666666665
0.1	82	0.5880985671816322	0.36220774620168467	0.2621851218928215	0.6042650145497201	0.5395548235037324	0.6042650145497201	2.3333333333333335
0.1	83	0.5717649655552195	0.3353017399131527	0.27508370243159863	0.5883116655890622	0.5155109722490754	0.5883116655890623	2.3333333333333335
0.1	84	0.548081678329512	0.31565947147051826	0.29225391897043096	0.5652772882333366	0.4971676064806264	0.5652772882333366	2.3333333333333335
0.1	85	0.5793313275224786	0.35102066194131937	0.26464080688806196	0.5939026820423139	0.5278573158349263	0.5939026820423138	2.0
0.1	86	0.5193927902895296	0.28476339261870426	0.3187440286384526	0.5392748860717078	0.4695094411295935	0.5392748860717078	2.6666666666666665
0.1	87	0.5789642769896791	0.3331445059513753	0.2729901898123562	0.5949314990107245	0.5155329464360383	0.5949314990107245	2.3333333333333335
0.1	88	0.5447494179902671	0.30484496220389184	0.29826477556422504	0.56398203525049	0.4872560396584747	0.5639820352504901	2.6666666666666665
0.1	89	0.6023223803623113	0.39309460046146566	0.2476102980839064	0.6163472990178722	0.5652930460720957	0.6163472990178722	2.0
0.1	90	0.5756866381341119	0.3653533735780871	0.27163649803419465	0.5920939399655905	0.5433333333333333	0.5920939399655905	2.3333333333333335
0.1	91	0.5946765257674251	0.35836767948648174	0.2611624809409389	0.6101867261333582	0.5384989355166193	0.6101867261333582	2.3333333333333335
0.1	92	0.559375132573247	0.3360832279481505	0.2829866667393128	0.5763502529094962	0.5157944424750214	0.5763502529094963	2.3333333333333335
0.1	93	0.5617546314237973	0.32442586673223506	0.2766453705375661	0.5768364738007242	0.5028838671227189	0.5768364738007241	2.0
0.1	94	0.5571675854341319	0.34209992830477887	0.28494684057934055	0.5741555668629652	0.522108897788024	0.5741555668629652	2.3333333333333335
0.1	95	0.5426466426031616	0.3084285998085641	0.29279307603835397	0.5603098210895471	0.48782956580120906	0.5603098210895471	2.3333333333333335
0.1	96	0.5330332920071615	0.3017295558579735	0.30008342233674523	0.5510790272526296	0.48254084486438775	0.5510790272526296	2.3333333333333335
0.1	97	0.5721335386340042	0.32835322897413155	0.2762290348988693	0.5884667133667267	0.5094459808272241	0.5884667133667267	2.3333333333333335
0.1	98	0.5558080140950359	0.30130654546429625	0.29868670150409	0.5759850496067304	0.48904183467721124	0.5759850496067302	3.0
0.1	99	0.5212606187773877	0.27040656060445717	0.3235009639256811	0.5427959580085819	0.4572242499783892	0.5427959580085819	3.0
0.2	0	0.593439737215763	0.36516016298001946	0.25499267816122617	0.607586752533419	0.5406451490012391	0.607586752533419	2.0
0.2	1	0.5614262426375302	0.32645368384370355	0.2759142127180212	0.5766138606432825	0.5042986332124734	0.5766138606432826	2.0
0.2	2	0.5780676137252049	0.408308774903532	0.25512740884080226	0.5913407065875262	0.5747672836274289	0.5913407065875262	1.6666666666666667
0.2	3	0.5371038728127943	0.3242663816959059	0.30025974758434154	0.5570497399210241	0.5047452285856815	0.5570497399210241	2.6666666666666665
0.2	4	0.5371362247685897	0.30568637063667736	0.29825576103657386	0.554888731470034	0.48666872136708905	0.554888731470034	2.3333333333333335
0.2	5	0.5748166723023446	0.35663232975227316	0.26788014891327183	0.5894993468722608	0.5335231493237685	0.5894993468722608	2.0
0.2	6	0.6043455138659182	0.4107968788617026	0.2388912290846764	0.6168419522474072	0.5769509049979981	0.6168419522474073	1.6666666666666667
0.2	7	0.5643535807731489	0.3277477379247225	0.28122804714624966	0.5809967478081319	0.5089152539504673	0.5809967478081318	2.3333333333333335
