0.0	NMI	0.9444869723079498	0.0013300996278443377
0.0	NVI	0.0501444855012931	0.0012702465543386722
0.0	AdjRand	0.8539858722464261	0.004036451935801283
0.0	AdjMI	0.9385713383580359	0.0015271307952947704
0.0	V-meas	0.9444869723079498	0.001330099627844337
0.0	Fowlkes	0.8694876892250692	0.0034415031440396177
0.0	MargLik	489.1053455831386	11.145619857548724
0.0	varK	0.5484210526315789	0.014946110421712308
0.5	NMI	0.9890552417857337	0.0007418050019409786
0.5	NVI	0.009417792371273288	0.0006428989224667299
0.5	AdjRand	0.971992718724549	0.002150179152458089
0.5	AdjMI	0.9882503695460524	0.0007999567753477285
0.5	V-meas	0.9890552417857337	0.000741805001940978
0.5	Fowlkes	0.9738586136711541	0.001995915760868883
0.5	MargLik	822.3623915600481	8.03186338600173
0.5	varK	0.08421052631578946	0.005890330243259772
0.55	NMI	0.9919624520958326	0.0006553563162537501
0.55	NVI	0.006903176096953048	0.0005643928894128955
0.55	AdjRand	0.9797648529106731	0.0018641117020857085
0.55	AdjMI	0.9913805927149592	0.0007041605948179896
0.55	V-meas	0.9919624520958326	0.0006553563162537509
0.55	Fowlkes	0.9810545831776851	0.0017414757230130684
0.55	MargLik	848.9139193065056	6.383222223860598
0.55	varK	0.061578947368421046	0.0051857680823675445
0.6	NMI	0.992604400634597	0.0007489039485586806
0.6	NVI	0.006321582594106732	0.0006395576677254608
0.6	AdjRand	0.9795432798140488	0.0023736887298985783
0.6	AdjMI	0.9920830214595897	0.0008021950111454827
0.6	V-meas	0.992604400634597	0.0007489039485586812
0.6	Fowlkes	0.9808506368155097	0.0022193612500216206
0.6	MargLik	837.5163778130393	10.293142319556981
0.6	varK	0.04473684210526316	0.0047533529954788606
0.65	NMI	0.9934944943497998	0.0007277241998125941
0.65	NVI	0.005524399159165011	0.0006150298802929442
0.65	AdjRand	0.9792615923902848	0.0027814363858483294
0.65	AdjMI	0.9930541670961844	0.0007763301560517032
0.65	V-meas	0.9934944943497998	0.0007277241998125955
0.65	Fowlkes	0.9807373626257158	0.002552231253667937
0.65	MargLik	826.7824829096409	12.623314380583276
0.65	varK	0.035789473684210524	0.003949937140466637
0.7	NMI	0.9936255706478059	0.0007974407010359874
0.7	NVI	0.005384498087991927	0.0006692804769837735
0.7	AdjRand	0.9782458973446133	0.003130050722717174
0.7	AdjMI	0.9932076104579189	0.0008485036600823228
0.7	V-meas	0.9936255706478059	0.0007974407010359855
0.7	Fowlkes	0.9798744265953357	0.0028595715979982715
0.7	MargLik	821.5000412822318	13.453467910567735
0.7	varK	0.0268421052631579	0.003217147459141481
0.75	NMI	0.9917716655811109	0.001088470635149983
0.75	NVI	0.006880155983497922	0.0008998169243866644
0.75	AdjRand	0.9678810906603575	0.004679967881169147
0.75	AdjMI	0.991257289228687	0.0011540061652832953
0.75	V-meas	0.9917716655811109	0.0010884706351499828
0.75	Fowlkes	0.9708314588327471	0.004135968590478477
0.75	MargLik	766.8973933781067	19.17865880421481
0.75	varK	0.03	0.003759390901488494
0.8	NMI	0.9911804469523553	0.001159939826562853
0.8	NVI	0.007339335391286707	0.0009531182914002484
0.8	AdjRand	0.963087265979056	0.005288585923201479
0.8	AdjMI	0.9906421297018168	0.0012283923293958774
0.8	V-meas	0.9911804469523553	0.001159939826562852
0.8	Fowlkes	0.9667374982835336	0.004618710780015693
0.8	MargLik	722.9783456391035	23.49319588970957
0.8	varK	0.03210526315789474	0.00387953410306947
0.85	NMI	0.9831976775104032	0.001768201228455339
0.85	NVI	0.01384803855044687	0.0014249643661081556
0.85	AdjRand	0.9285156181716343	0.008170507849570763
0.85	AdjMI	0.9821974880102831	0.0018674530712538655
0.85	V-meas	0.9831976775104032	0.0017682012284553396
0.85	Fowlkes	0.9368215714446453	0.006888384570229106
0.85	MargLik	588.7457097287246	28.487897584782
0.85	varK	0.053157894736842105	0.005262892071968686
0.9	NMI	0.9782646852044113	0.002047621014079008
0.9	NVI	0.01780649249441523	0.001635386454283352
0.9	AdjRand	0.9049683130243519	0.009774605597739568
0.9	AdjMI	0.9769885408910974	0.0021606582065578604
0.9	V-meas	0.9782646852044113	0.0020476210140790087
0.9	Fowlkes	0.9171007616867654	0.008110830974374171
0.9	MargLik	501.205282607491	31.39058536077971
0.9	varK	0.06842105263157894	0.005721655857943252
0.95	NMI	0.9617341559499911	0.0034245841779016566
0.95	NVI	0.03056178201003003	0.0026351015243605692
0.95	AdjRand	0.8292428456245069	0.015234006999362084
0.95	AdjMI	0.9596081484300819	0.003600591519358443
0.95	V-meas	0.961734155949991	0.0034245841779016574
0.95	Fowlkes	0.8567675110480434	0.012175236982287459
0.95	MargLik	299.39726920711104	42.68784540663445
0.95	varK	0.10894736842105264	0.008237465857660397
1.0	NMI	0.9537326982733277	0.004004138202034808
1.0	NVI	0.03655452718743685	0.003033453175659873
1.0	AdjRand	0.7973842483318049	0.017200147819423587
1.0	AdjMI	0.9512300027884192	0.004202093642988221
1.0	V-meas	0.9537326982733277	0.004004138202034808
1.0	Fowlkes	0.8321937372325892	0.013539623643736912
1.0	MargLik	224.0721645864029	44.765831852404396
1.0	varK	0.12789473684210523	0.009380932932461627
1.05	NMI	0.946987012841003	0.004463690102501879
1.05	NVI	0.0415604469319951	0.0032771587090032585
1.05	AdjRand	0.7718387604211212	0.017844652652312602
1.05	AdjMI	0.9441551805340671	0.004670489181450093
1.05	V-meas	0.946987012841003	0.004463690102501877
1.05	Fowlkes	0.8118269267282632	0.013814095861411088
1.05	MargLik	72.45648352739858	42.66014100250082
