0.0	NMI	0.9295842657128006	0.0023286833544864955
0.0	NVI	0.05082181422182817	0.0018001623528618182
0.0	AdjRand	0.8439523450789476	0.006068731118690025
0.0	AdjMI	0.9275058487869278	0.0024217845919812667
0.0	V-meas	0.9295842657128007	0.0023286833544864964
0.0	Fowlkes	0.8669139952084897	0.00497235213310953
0.0	MargLik	8130.999752438214	13.457503721457186
0.0	varK	0.544	0.02104924480998563
0.5	NMI	0.9827886902033356	0.001840782523201871
0.5	NVI	0.011304279455348312	0.001189039197489003
0.5	AdjRand	0.955574596416366	0.00546204038512456
0.5	AdjMI	0.9824696461269973	0.001873126024953068
0.5	V-meas	0.9827886902033356	0.0018407825232018761
0.5	Fowlkes	0.9616402557135625	0.0046020613611433584
0.5	MargLik	8344.017770759043	19.93834944328416
0.5	varK	0.06299999999999999	0.006614187383758852
0.55	NMI	0.9783264149905309	0.00224607730606524
0.55	NVI	0.01414054241746638	0.0014413304828633903
0.55	AdjRand	0.9397651205228523	0.006772892813334197
0.55	AdjMI	0.9779270154764922	0.002286262258341987
0.55	V-meas	0.9783264149905309	0.0022460773060652443
0.55	Fowlkes	0.9483129682024088	0.005684802244995355
0.55	MargLik	8290.367783805232	22.65554018392891
0.55	varK	0.057999999999999996	0.0068431193784912765
0.6	NMI	0.9781013049944371	0.0024111742183103337
0.6	NVI	0.014114676739657956	0.0015277414695386462
0.6	AdjRand	0.9358716889694355	0.007624611906014408
0.6	AdjMI	0.9777202852766755	0.0024515263540249113
0.6	V-meas	0.9781013049944373	0.0024111742183103397
0.6	Fowlkes	0.9457707429889376	0.0062802502573377035
0.6	MargLik	8271.58599673731	25.97520395578858
0.6	varK	0.060999999999999985	0.006650738547884981
0.65	NMI	0.9774174012536209	0.0025857805729145216
0.65	NVI	0.014388652943975783	0.0016184248950771554
0.65	AdjRand	0.93083014352496	0.008473230327696897
0.65	AdjMI	0.9770423083991129	0.002626867178920026
0.65	V-meas	0.9774174012536209	0.002585780572914526
0.65	Fowlkes	0.9423963584035768	0.0068571981043128605
0.65	MargLik	8267.770782198373	26.339017199617793
0.65	varK	0.06699999999999999	0.006824643402827549
0.7	NMI	0.9700069856184014	0.002774059619279855
0.7	NVI	0.0190405816181086	0.0017315134884000227
0.7	AdjRand	0.9057348439527546	0.009130866684998533
0.7	AdjMI	0.9695134443581226	0.0028181746451361924
0.7	V-meas	0.9700069856184014	0.002774059619279859
0.7	Fowlkes	0.9216855722032428	0.0073672243769884625
0.7	MargLik	8162.67693032871	32.21961885977831
0.7	varK	0.076	0.006980492298346352
0.75	NMI	0.9731746667195115	0.0030306207224633864
0.75	NVI	0.016942868773181977	0.0018538139055616445
0.75	AdjRand	0.9162535149265705	0.00990163926260584
0.75	AdjMI	0.9727365772733093	0.003076847259176352
0.75	V-meas	0.9731746667195115	0.0030306207224633907
0.75	Fowlkes	0.9309042164023702	0.007820840438093049
0.75	MargLik	8203.549258567677	34.04110633300013
0.75	varK	0.07299999999999998	0.007227193316379688
0.8	NMI	0.9696029053580615	0.002954258638799055
0.8	NVI	0.01921449287625199	0.0018213023735674735
0.8	AdjRand	0.9054449805098116	0.009425456819345531
0.8	AdjMI	0.9691109942521213	0.002999371793698618
0.8	V-meas	0.9696029053580615	0.0029542586387990588
0.8	Fowlkes	0.9217708663567566	0.007528135656710268
0.8	MargLik	8120.981906009285	39.99836687947682
0.8	varK	0.081	0.007479939501726931
0.85	NMI	0.9542610502881452	0.004888770710869636
0.85	NVI	0.027858082506333943	0.0028228366260250985
0.85	AdjRand	0.8565339773877101	0.014885525609045755
0.85	AdjMI	0.9535752155309836	0.004954449572792896
0.85	V-meas	0.9542610502881455	0.004888770710869639
0.85	Fowlkes	0.8862556921646808	0.01119679657111853
0.85	MargLik	7938.213019895876	60.511851388681215
0.85	varK	0.111	0.010720979150217295
0.9	NMI	0.9386379288412016	0.004920930268656179
0.9	NVI	0.037222736001071295	0.002826983518565197
0.9	AdjRand	0.8048894143962358	0.01501282626401508
0.9	AdjMI	0.9377293098987072	0.004986227423729746
0.9	V-meas	0.9386379288412016	0.004920930268656184
0.9	Fowlkes	0.8464883688383733	0.011207752668480323
0.9	MargLik	7666.170176296362	66.25567868791198
0.9	varK	0.151	0.010492421507493353
0.95	NMI	0.9176386926700288	0.006850336725564686
0.95	NVI	0.04846485515928577	0.0036659455164886855
0.95	AdjRand	0.7537429623161798	0.018407346869011878
0.95	AdjMI	0.9164885514308395	0.0069280814412156
0.95	V-meas	0.9176386926700288	0.00685033672556469
0.95	Fowlkes	0.8103591449814388	0.013200906225604433
0.95	MargLik	7373.431639157327	75.34378693956715
0.95	varK	0.18400000000000002	0.012610721748984196
1.0	NMI	0.9100047022274844	0.007067611761068302
1.0	NVI	0.052649824130645166	0.003748386230420958
1.0	AdjRand	0.731053210378921	0.018519941200446387
1.0	AdjMI	0.9087631855122182	0.007146460458618491
1.0	V-meas	0.9100047022274844	0.007067611761068303
1.0	Fowlkes	0.7938211924453248	0.013120322246941669
1.0	MargLik	7282.075042306037	73.47668333759445
1.0	varK	0.20200000000000004	0.012389307869891258
1.05	NMI	0.8956795982122666	0.006915549260624711
1.05	NVI	0.060724658383432974	0.0037075689840949467
1.05	AdjRand	0.6894855832088481	0.018647019208429545
1.05	AdjMI	0.8942545907785265	0.006994800798736706
1.05	V-meas	0.8956795982122666	0.006915549260624714
1.05	Fowlkes	0.764345675050865	0.013189924883688245
1.05	MargLik	7076.662329060374	74.19964546435577
1.05	varK	0.22700000000000004	0.012379112417391817
