r	run	NMI	AdjRand	AdjMI	Vmeas	Fowlkes
0.5	0	0.09205356525911473	0.07802807469520058	0.0902195734302369	0.09205356525911473	0.7138852523421225
0.5	1	0.4208397482268929	0.48768731101045765	0.420002210684197	0.42083974822689285	0.7845405383268294
0.5	2	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.5	3	0.4298142706672585	0.492627035784629	0.4289883759420244	0.42981427066725847	0.7871200928379276
0.5	4	0.396080328914668	0.4624187764443705	0.39520269212841147	0.396080328914668	0.7752390827600094
0.5	5	0.42569785214361316	0.4874531472604956	0.4248646338360621	0.42569785214361316	0.7853927013295128
0.5	6	0.10480090081382366	0.08331210351611741	0.10299265776081273	0.10480090081382368	0.7157141334010132
0.5	7	0.09547808401786273	0.08103557606595067	0.0936618112808216	0.09547808401786273	0.7137883069456481
0.5	8	0.10480090081382366	0.08331210351611741	0.10299265776081273	0.10480090081382368	0.7157141334010132
0.5	9	0.4298142706672585	0.492627035784629	0.4289883759420244	0.42981427066725847	0.7871200928379276
0.6	0	0.10480090081382366	0.08331210351611741	0.10299265776081273	0.10480090081382368	0.7157141334010132
0.6	1	0.4208397482268929	0.48768731101045765	0.420002210684197	0.42083974822689285	0.7845405383268294
0.6	2	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.6	3	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.6	4	0.4216051785408829	0.4823012280646396	0.42076463534185027	0.4216051785408829	0.783685467007212
0.6	5	0.10480090081382366	0.08331210351611741	0.10299265776081273	0.10480090081382368	0.7157141334010132
0.6	6	0.4298142706672585	0.492627035784629	0.4289883759420244	0.42981427066725847	0.7871200928379276
0.6	7	0.4208397482268929	0.48768731101045765	0.420002210684197	0.42083974822689285	0.7845405383268294
0.6	8	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.6	9	0.40946502749361763	0.46697719346141187	0.40860249124551257	0.4094650274936177	0.7786845013677551
0.7	0	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.7	1	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.7	2	0.06559158839387746	0.051136255765869686	0.06355658986107861	0.06559158839387746	0.7175174520818405
0.7	3	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.7	4	0.4298142706672585	0.492627035784629	0.4289883759420244	0.42981427066725847	0.7871200928379276
0.7	5	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.7	6	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.7	7	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.7	8	0.42569785214361316	0.4874531472604956	0.4248646338360621	0.42569785214361316	0.7853927013295128
0.7	9	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.8	0	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.8	1	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.8	2	0.4216051785408829	0.4823012280646396	0.42076463534185027	0.4216051785408829	0.783685467007212
0.8	3	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.8	4	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.8	5	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.8	6	0.4298142706672585	0.492627035784629	0.4289883759420244	0.42981427066725847	0.7871200928379276
0.8	7	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.8	8	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.8	9	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.9	0	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.9	1	0.4208397482268929	0.48768731101045765	0.420002210684197	0.42083974822689285	0.7845405383268294
0.9	2	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.9	3	0.3590004660730285	0.40285129656908925	0.3580416938017914	0.3590004660730285	0.7590916221084024
0.9	4	0.4175357847960398	0.4771712687978864	0.4166879143422209	0.41753578479603987	0.7819983698185492
0.9	5	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.9	6	0.32763618774534864	0.3556794646128234	0.3266051401418282	0.32763618774534864	0.7474951327221481
0.9	7	0.4216051785408829	0.4823012280646396	0.42076463534185027	0.4216051785408829	0.783685467007212
0.9	8	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
0.9	9	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.0	0	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.0	1	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.0	2	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.0	3	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.0	4	0.41348921609978817	0.4720632602623283	0.4126340149782463	0.41348921609978817	0.7803313886553586
1.0	5	0.40946502749361763	0.46697719346141187	0.40860249124551257	0.4094650274936177	0.7786845013677551
1.0	6	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.0	7	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.0	8	0.42496684024278264	0.4928571684247828	0.4241366019726939	0.4249668402427827	0.7862806964172689
1.0	9	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	0	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	1	0.4216051785408829	0.4823012280646396	0.42076463534185027	0.4216051785408829	0.783685467007212
1.1	2	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	3	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	4	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	5	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	6	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	7	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	8	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
1.1	9	0.010182219220269649	0.004828344696591908	0.006744958649892184	0.010182219220269649	0.7281359300079132
