r	run	AdjMI	AdjRand	NVI	Vmeas	Fowlkes	NMI	varK
0.0	63	0.4197087206065932	0.493083866833331	0.11215770775118529	0.4205427111051125	0.7854546011876049	0.4205427111051125	0.0
0.0	64	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.0	65	0.4197087206065932	0.493083866833331	0.11215770775118529	0.4205427111051125	0.7854546011876049	0.4205427111051125	0.0
0.0	66	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.0	67	0.42076463534185027	0.4823012280646396	0.11089352625326995	0.4216051785408829	0.783685467007212	0.4216051785408829	0.0
0.0	68	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.0	69	0.4415068880378179	0.5082806143357395	0.10777785835455811	0.44231080924529353	0.7924233948770087	0.4423108092452936	0.0
0.0	70	0.4331363384593268	0.49782290323739853	0.10905034607144147	0.4339549098519702	0.7888676605153101	0.4339549098519702	0.0
0.0	71	0.10395094167643043	0.09019018247355741	0.1276542934195232	0.10571621364625192	0.7135872393836143	0.10571621364625192	0.0
0.0	72	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.0	73	0.10395094167643043	0.09019018247355741	0.1276542934195232	0.10571621364625192	0.7135872393836143	0.10571621364625192	0.0
0.0	74	0.4409272135572895	0.5137567402213882	0.10838615933270344	0.4417282328431734	0.793443165085081	0.44172823284317336	0.0
0.0	75	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.0	76	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.0	77	0.10052740671717648	0.08711664195425126	0.1274812309108172	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.0	78	0.4331363384593268	0.49782290323739853	0.10905034607144147	0.4339549098519702	0.7888676605153101	0.4339549098519702	0.0
0.0	79	0.1065111721218362	0.08636946736826615	0.12529869556361548	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.0	80	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.0	81	0.4158921356622455	0.4825394479691516	0.11218877932893982	0.41673697241126995	0.7828205306847352	0.4167369724112699	0.0
0.0	82	0.41556371106176415	0.4879180017392133	0.11278436603299424	0.4164049760962515	0.7837017198783625	0.41640497609625154	0.0
0.0	83	0.1065111721218362	0.08636946736826615	0.12529869556361545	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.0	84	0.1065111721218362	0.08636946736826615	0.12529869556361545	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.0	85	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.0	86	0.4166879143422209	0.4771712687978864	0.11149073869813252	0.41753578479603987	0.7819983698185492	0.4175357847960398	0.0
0.0	87	0.4158921356622455	0.4825394479691516	0.11218877932893982	0.41673697241126995	0.7828205306847352	0.4167369724112699	0.0
0.0	88	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.0	89	0.4373090093160059	0.503040759420269	0.10841852445390038	0.43812025656023146	0.7906354222610044	0.43812025656023146	0.0
0.0	90	0.10052740671717648	0.08711664195425126	0.1274812309108172	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.0	91	0.4238791254902845	0.4982717613274455	0.11152218133308964	0.42470583894915803	0.7872276399779683	0.4247058389491581	0.0
0.0	92	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.0	93	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.0	94	0.4415068880378179	0.5082806143357395	0.10777785835455811	0.44231080924529353	0.7924233948770087	0.4423108092452936	0.0
0.0	95	0.4331363384593268	0.49782290323739853	0.10905034607144147	0.4339549098519702	0.7888676605153101	0.4339549098519702	0.0
0.0	96	0.42076463534185027	0.4823012280646396	0.11089352625326995	0.4216051785408829	0.783685467007212	0.4216051785408829	0.0
0.0	97	0.40736379189997995	0.48300536173145014	0.11454371449513111	0.408215524442214	0.781130800033425	0.40821552444221393	0.0
0.0	98	0.4289883759420244	0.492627035784629	0.10967340280263223	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.0	99	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.1	0	0.428295794818846	0.49804902998168243	0.11032733175569037	0.42911873269418244	0.788041022377689	0.4291187326941824	0.0
0.1	1	0.10052740671717648	0.08711664195425126	0.1274812309108172	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.1	2	0.10052740671717648	0.08711664195425126	0.1274812309108172	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.1	3	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.1	4	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	5	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.1	6	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.1	7	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.1	8	0.006744958649892184	0.004828344696591908	0.10667376822595344	0.010182219220269649	0.7281359300079132	0.010182219220269649	0.0
0.1	9	0.4331363384593268	0.49782290323739853	0.10905034607144147	0.4339549098519702	0.7888676605153101	0.4339549098519702	0.0
0.1	10	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.1	11	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.1	12	0.428295794818846	0.49804902998168243	0.11032733175569037	0.42911873269418244	0.788041022377689	0.4291187326941824	0.0
0.1	13	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.1	14	0.4331363384593267	0.49782290323739853	0.10905034607144147	0.4339549098519701	0.7888676605153101	0.43395490985197016	0.0
0.1	15	0.1065111721218362	0.08636946736826615	0.12529869556361545	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.1	16	0.4248646338360621	0.4874531472604956	0.1102877714777506	0.42569785214361316	0.7853927013295128	0.42569785214361316	0.0
0.1	17	0.4248646338360621	0.4874531472604956	0.11028777147775058	0.42569785214361316	0.7853927013295128	0.42569785214361316	0.0
0.1	18	0.1065111721218362	0.08636946736826615	0.12529869556361545	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.1	19	0.4248646338360621	0.4874531472604956	0.1102877714777506	0.42569785214361316	0.7853927013295128	0.42569785214361316	0.0
0.1	20	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.1	21	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.1	22	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.1	23	0.4331363384593268	0.49782290323739853	0.10905034607144147	0.4339549098519702	0.7888676605153101	0.4339549098519702	0.0
0.1	24	0.10395094167643043	0.09019018247355741	0.1276542934195232	0.10571621364625192	0.7135872393836143	0.10571621364625192	0.0
0.1	25	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.1	26	0.10395094167643043	0.09019018247355741	0.1276542934195232	0.10571621364625192	0.7135872393836143	0.10571621364625192	0.0
0.1	27	0.11351864419286498	0.092550161969959	0.12563999755159827	0.1152748367067946	0.7155320581596786	0.1152748367067946	0.0
0.1	28	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.1	29	0.428295794818846	0.49804902998168243	0.11032733175569039	0.42911873269418244	0.788041022377689	0.4291187326941824	0.0
0.1	30	0.4248646338360621	0.4874531472604956	0.1102877714777506	0.42569785214361316	0.7853927013295128	0.42569785214361316	0.0
0.1	31	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.1	32	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.1	33	0.4289883759420244	0.492627035784629	0.10967340280263224	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.1	34	0.4289883759420244	0.492627035784629	0.10967340280263224	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.1	35	0.4289883759420244	0.492627035784629	0.10967340280263224	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.1	36	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.1	37	0.4289883759420244	0.492627035784629	0.10967340280263223	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.1	38	0.11351864419286498	0.092550161969959	0.12563999755159827	0.1152748367067946	0.7155320581596786	0.1152748367067946	0.0
0.1	39	0.1065111721218362	0.08636946736826615	0.12529869556361548	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.1	40	0.4289883759420244	0.492627035784629	0.10967340280263224	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.1	41	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	42	0.11001972039873555	0.0894488241302504	0.12547494409496274	0.11179289910543803	0.7155777214353741	0.11179289910543803	0.0
0.1	43	0.4331363384593267	0.49782290323739853	0.10905034607144147	0.4339549098519701	0.7888676605153101	0.43395490985197016	0.0
0.1	44	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.1	45	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.1	46	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	47	0.10052740671717648	0.08711664195425126	0.1274812309108172	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.1	48	0.42076463534185027	0.4823012280646396	0.11089352625326995	0.4216051785408829	0.783685467007212	0.4216051785408829	0.0
0.1	49	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.1	50	0.4415068880378179	0.5082806143357395	0.10777785835455811	0.44231080924529353	0.7924233948770087	0.4423108092452936	0.0
0.1	51	0.09946384846207137	0.08027674464286917	0.12491156446019311	0.10129020627785819	0.7158047531054953	0.10129020627785819	0.0
0.1	52	0.10052740671717648	0.08711664195425126	0.12748123091081717	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.1	53	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.1	54	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	55	0.437309009316006	0.503040759420269	0.10841852445390038	0.4381202565602315	0.7906354222610044	0.4381202565602315	0.0
0.1	56	0.1065111721218362	0.08636946736826615	0.12529869556361548	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.1	57	0.4331363384593268	0.49782290323739853	0.10905034607144147	0.4339549098519702	0.7888676605153101	0.4339549098519702	0.0
0.1	58	0.41144360250518097	0.48277415610579516	0.11340223538451387	0.41229214062547065	0.7819689802114964	0.4122921406254707	0.0
0.1	59	0.4248646338360621	0.4874531472604956	0.11028777147775058	0.42569785214361316	0.7853927013295128	0.42569785214361316	0.0
0.1	60	0.1065111721218362	0.08636946736826615	0.12529869556361548	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.1	61	0.0902195734302369	0.07802807469520058	0.12689253297263525	0.09205356525911473	0.7138852523421225	0.09205356525911473	0.0
0.1	62	0.42076463534185027	0.4823012280646396	0.11089352625326995	0.4216051785408829	0.783685467007212	0.4216051785408829	0.0
0.1	63	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.1	64	0.006744958649892184	0.004828344696591908	0.10667376822595344	0.010182219220269649	0.7281359300079132	0.010182219220269649	0.0
0.1	65	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	66	0.1065111721218362	0.08636946736826615	0.12529869556361548	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.1	67	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	68	0.4289883759420244	0.492627035784629	0.10967340280263223	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.1	69	0.0902195734302369	0.07802807469520058	0.12689253297263525	0.09205356525911473	0.7138852523421225	0.09205356525911473	0.0
0.1	70	0.006744958649892184	0.004828344696591908	0.10667376822595344	0.010182219220269649	0.7281359300079132	0.010182219220269649	0.0
0.1	71	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	72	0.10395094167643043	0.09019018247355741	0.1276542934195232	0.10571621364625192	0.7135872393836143	0.10571621364625192	0.0
0.1	73	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.1	74	0.1065111721218362	0.08636946736826615	0.12529869556361548	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.1	75	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.1	76	0.42076463534185027	0.4823012280646396	0.11089352625326995	0.4216051785408829	0.783685467007212	0.4216051785408829	0.0
0.1	77	0.4331363384593268	0.49782290323739853	0.10905034607144147	0.4339549098519702	0.7888676605153101	0.4339549098519702	0.0
0.1	78	0.1065111721218362	0.08636946736826615	0.12529869556361545	0.10830169515079438	0.7156384346852342	0.10830169515079438	0.0
0.1	79	0.4415068880378179	0.5082806143357395	0.10777785835455811	0.44231080924529353	0.7924233948770087	0.4423108092452936	0.0
0.1	80	0.43669058516204273	0.508498805607494	0.10904221229903695	0.4374989146209485	0.7916222420719914	0.4374989146209484	0.0
0.1	81	0.4331363384593268	0.49782290323739853	0.10905034607144147	0.4339549098519702	0.7888676605153101	0.4339549098519702	0.0
0.1	82	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	83	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	84	0.10052740671717648	0.08711664195425126	0.1274812309108172	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.1	85	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.1	86	0.10052740671717648	0.08711664195425126	0.1274812309108172	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.1	87	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	88	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.1	89	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.1	90	0.43248028617807033	0.5032629056519388	0.10968924136239483	0.43329592147340795	0.7898215325278614	0.43329592147340795	0.0
0.1	91	0.10052740671717648	0.08711664195425126	0.12748123091081717	0.1023093359415874	0.7136392360027131	0.10230933594158743	0.0
0.1	92	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.1	93	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.1	94	0.420002210684197	0.48768731101045765	0.11157702272475108	0.42083974822689285	0.7845405383268294	0.4208397482268929	0.0
0.1	95	0.4248646338360621	0.4874531472604956	0.11028777147775058	0.42569785214361316	0.7853927013295128	0.42569785214361316	0.0
0.1	96	0.4261348501363712	0.4820594869841223	0.10950328757141449	0.42697039412817905	0.7845638029090122	0.426970394128179	0.0
0.1	97	0.4241366019726939	0.4928571684247828	0.11095656574354607	0.4249668402427827	0.7862806964172689	0.42496684024278264	0.0
0.1	98	0.428295794818846	0.49804902998168243	0.11032733175569039	0.42911873269418244	0.788041022377689	0.4291187326941824	0.0
0.1	99	0.10395094167643043	0.09019018247355741	0.1276542934195232	0.10571621364625192	0.7135872393836143	0.10571621364625192	0.0
0.2	0	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.2	1	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.2	2	0.41556371106176415	0.4879180017392133	0.11278436603299424	0.4164049760962515	0.7837017198783625	0.41640497609625154	0.0
0.2	3	0.10395094167643043	0.09019018247355741	0.1276542934195232	0.10571621364625192	0.7135872393836143	0.10571621364625192	0.0
0.2	4	0.4289883759420244	0.492627035784629	0.10967340280263223	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.2	5	0.11001972039873555	0.0894488241302504	0.12547494409496274	0.11179289910543803	0.7155777214353741	0.11179289910543803	0.0
0.2	6	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.2	7	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.2	8	0.4248646338360621	0.4874531472604956	0.1102877714777506	0.42569785214361316	0.7853927013295128	0.42569785214361316	0.0
0.2	9	0.4289883759420244	0.492627035784629	0.10967340280263223	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.2	10	0.0936618112808216	0.08103557606595067	0.12710062984860104	0.09547808401786273	0.7137883069456481	0.09547808401786273	0.0
0.2	11	0.10299265776081273	0.08331210351611741	0.1251109942878661	0.10480090081382368	0.7157141334010132	0.10480090081382366	0.0
0.2	12	0.09709773189865673	0.08406510252485086	0.1272967662429428	0.09889665611386292	0.71370628001608	0.09889665611386292	0.0
0.2	13	0.4289883759420244	0.492627035784629	0.10967340280263223	0.42981427066725847	0.7871200928379276	0.4298142706672585	0.0
0.2	14	0.4331363384593267	0.49782290323739853	0.10905034607144147	0.4339549098519701	0.7888676605153101	0.43395490985197016	0.0
0.2	15	0.43669058516204273	0.508498805607494	0.10904221229903695	0.4374989146209485	0.7916222420719914	0.4374989146209484	0.0
0.2	16	0.41144360250518097	0.48277415610579516	0.11340223538451387	0.41229214062547065	0.7819689802114964	0.4122921406254707	0.0
0.2	17	0.09946384846207137	0.08027674464286917	0.12491156446019311	0.10129020627785819	0.7158047531054953	0.10129020627785819	0.0
